city,date,temp,humidity,precipitation,wind_speed,cloud_cover
Cairo,2026-05-17 21:00:00+00:00,29.075998,33.0,0.0,11.119281,61.0
Cairo,2026-05-17 22:00:00+00:00,28.476,36.0,0.0,7.2805495,68.0
Cairo,2026-05-17 23:00:00+00:00,27.925999,42.0,0.0,5.1165614,34.0
Cairo,2026-05-18 00:00:00+00:00,26.925999,43.0,0.0,9.504273,0.0
Cairo,2026-05-18 01:00:00+00:00,25.575998,48.0,0.0,6.439876,2.0
Cairo,2026-05-18 02:00:00+00:00,24.776,51.0,0.0,7.754637,25.0
Cairo,2026-05-18 03:00:00+00:00,23.876,58.0,0.0,10.446206,55.0
Cairo,2026-05-18 04:00:00+00:00,23.376,61.0,0.0,8.287822,48.0
Cairo,2026-05-18 05:00:00+00:00,23.976,57.0,0.0,11.367109,93.0
Cairo,2026-05-18 06:00:00+00:00,25.026,53.0,0.0,13.708391,100.0
Cairo,2026-05-18 07:00:00+00:00,27.476,41.0,0.0,10.464797,75.0
Cairo,2026-05-18 08:00:00+00:00,30.276,33.0,0.0,8.404285,50.0
Cairo,2026-05-18 09:00:00+00:00,32.576,27.0,0.0,9.779817,52.0
Cairo,2026-05-18 10:00:00+00:00,34.226,25.0,0.0,11.879999,51.0
Cairo,2026-05-18 11:00:00+00:00,35.626,24.0,0.0,12.287555,100.0
Cairo,2026-05-18 12:00:00+00:00,36.526,22.0,0.0,10.182337,100.0
Cairo,2026-05-18 13:00:00+00:00,37.176003,20.0,0.0,11.252519,13.0
Cairo,2026-05-18 14:00:00+00:00,36.976,21.0,0.0,11.659777,26.0
Cairo,2026-05-18 15:00:00+00:00,36.326,23.0,0.0,9.746631,15.0
Cairo,2026-05-18 16:00:00+00:00,35.426003,24.0,0.0,7.6367526,72.0
Cairo,2026-05-18 17:00:00+00:00,33.826,32.0,0.0,8.049845,37.0
Cairo,2026-05-18 18:00:00+00:00,32.126,32.0,0.0,10.1376915,38.0
Cairo,2026-05-18 19:00:00+00:00,30.226,31.0,0.0,10.24578,19.0
Cairo,2026-05-18 20:00:00+00:00,28.626,34.0,0.0,9.114471,16.0
Cairo,2026-05-18 21:00:00+00:00,27.075998,38.0,0.0,10.086427,5.0
Cairo,2026-05-18 22:00:00+00:00,25.626,44.0,0.0,11.183201,0.0
Cairo,2026-05-18 23:00:00+00:00,24.325998,49.0,0.0,8.557102,17.0
Cairo,2026-05-19 00:00:00+00:00,23.325998,51.0,0.0,10.495713,48.0
Cairo,2026-05-19 01:00:00+00:00,22.626,53.0,0.0,8.287822,13.0
Cairo,2026-05-19 02:00:00+00:00,21.925999,56.0,0.0,7.208994,0.0
Cairo,2026-05-19 03:00:00+00:00,21.276,60.0,0.0,6.8399997,0.0
Cairo,2026-05-19 04:00:00+00:00,21.026,64.0,0.0,9.0,0.0
Cairo,2026-05-19 05:00:00+00:00,21.925999,61.0,0.0,8.707238,0.0
Cairo,2026-05-19 06:00:00+00:00,23.675999,53.0,0.0,8.4042845,0.0
Cairo,2026-05-19 07:00:00+00:00,25.825998,44.0,0.0,8.473393,0.0
Cairo,2026-05-19 08:00:00+00:00,28.075998,35.0,0.0,8.669949,1.0
Cairo,2026-05-19 09:00:00+00:00,30.276,29.0,0.0,9.0,2.0
Cairo,2026-05-19 10:00:00+00:00,32.176003,27.0,0.0,9.346143,4.0
Cairo,2026-05-19 11:00:00+00:00,33.576,25.0,0.0,11.770403,1.0
Cairo,2026-05-19 12:00:00+00:00,34.226,24.0,0.0,11.592895,0.0
Cairo,2026-05-19 13:00:00+00:00,34.526,25.0,0.0,12.522619,19.0
Cairo,2026-05-19 14:00:00+00:00,34.226,26.0,0.0,14.48972,12.0
Cairo,2026-05-19 15:00:00+00:00,33.376,31.0,0.0,12.397806,22.0
Cairo,2026-05-19 16:00:00+00:00,32.376,34.0,0.0,15.315873,1.0
Cairo,2026-05-19 17:00:00+00:00,30.376,28.0,0.0,16.78156,4.0
Cairo,2026-05-19 18:00:00+00:00,27.825998,37.0,0.0,15.978486,4.0
Cairo,2026-05-19 19:00:00+00:00,25.876,43.0,0.0,11.874544,0.0
Cairo,2026-05-19 20:00:00+00:00,24.976,42.0,0.0,6.792466,0.0
Cairo,2026-05-19 21:00:00+00:00,23.925999,45.0,0.0,10.163227,22.0
Cairo,2026-05-19 22:00:00+00:00,22.876,50.0,0.0,7.5170207,47.0
Cairo,2026-05-19 23:00:00+00:00,22.476,54.0,0.0,6.12,48.0
Cairo,2026-05-20 00:00:00+00:00,21.925999,58.0,0.0,3.096837,37.0
Cairo,2026-05-20 01:00:00+00:00,21.325998,62.0,0.0,3.8268526,12.0
Cairo,2026-05-20 02:00:00+00:00,20.925999,66.0,0.0,2.0991426,24.0
Cairo,2026-05-20 03:00:00+00:00,20.726,68.0,0.0,2.5959969,35.0
Cairo,2026-05-20 04:00:00+00:00,21.226,67.0,0.0,4.39436,24.0
Cairo,2026-05-20 05:00:00+00:00,22.675999,56.0,0.0,7.7879906,60.0
Cairo,2026-05-20 06:00:00+00:00,23.726,54.0,0.0,11.609651,71.0
Cairo,2026-05-20 07:00:00+00:00,24.226,57.0,0.0,13.979872,63.0
Cairo,2026-05-20 08:00:00+00:00,24.726,48.0,0.0,13.608762,73.0
Cairo,2026-05-20 09:00:00+00:00,26.075998,42.0,0.0,13.979872,35.0
Cairo,2026-05-20 10:00:00+00:00,26.976,42.0,0.0,14.693999,34.0
Cairo,2026-05-20 11:00:00+00:00,28.226,39.0,0.0,15.077082,11.0
Cairo,2026-05-20 12:00:00+00:00,28.976,34.0,0.0,15.778516,7.0
Cairo,2026-05-20 13:00:00+00:00,29.226,29.0,0.0,16.992609,0.0
Cairo,2026-05-20 14:00:00+00:00,28.675999,25.0,0.0,16.595179,0.0
Cairo,2026-05-20 15:00:00+00:00,27.476,29.0,0.0,16.323528,0.0
Cairo,2026-05-20 16:00:00+00:00,25.726,37.0,0.0,15.281989,4.0
Cairo,2026-05-20 17:00:00+00:00,23.976,43.0,0.0,13.608762,4.0
Cairo,2026-05-20 18:00:00+00:00,22.626,49.0,0.0,11.885453,0.0
Cairo,2026-05-20 19:00:00+00:00,21.626,54.0,0.0,10.990322,8.0
Cairo,2026-05-20 20:00:00+00:00,20.825998,57.0,0.0,10.00256,7.0
Cairo,2026-05-20 21:00:00+00:00,20.126,61.0,0.0,6.638072,33.0
Cairo,2026-05-20 22:00:00+00:00,19.626,63.0,0.0,4.6102495,64.0
Cairo,2026-05-20 23:00:00+00:00,19.276,66.0,0.0,4.0249224,37.0
Cairo,2026-05-21 00:00:00+00:00,18.976,69.0,0.0,4.0249224,51.0
Cairo,2026-05-21 01:00:00+00:00,18.626,72.0,0.0,3.6179552,54.0
Cairo,2026-05-21 02:00:00+00:00,18.325998,75.0,0.0,4.0249224,56.0
Cairo,2026-05-21 03:00:00+00:00,18.376,76.0,0.0,4.896529,59.0
Cairo,2026-05-21 04:00:00+00:00,18.876,73.0,0.0,6.519877,55.0
Cairo,2026-05-21 05:00:00+00:00,19.776,67.0,0.0,8.669949,50.0
Cairo,2026-05-21 06:00:00+00:00,20.825998,61.0,0.0,10.594036,46.0
Cairo,2026-05-21 07:00:00+00:00,22.175999,54.0,0.0,11.367109,50.0
Cairo,2026-05-21 08:00:00+00:00,23.726,46.0,0.0,11.367109,54.0
Cairo,2026-05-21 09:00:00+00:00,25.175999,40.0,0.0,11.440978,58.0
Cairo,2026-05-21 10:00:00+00:00,26.425999,36.0,0.0,11.874544,64.0
Cairo,2026-05-21 11:00:00+00:00,27.575998,33.0,0.0,12.661564,69.0
Cairo,2026-05-21 12:00:00+00:00,28.325998,31.0,0.0,12.864649,75.0
Cairo,2026-05-21 13:00:00+00:00,28.626,30.0,0.0,13.049689,83.0
Cairo,2026-05-21 14:00:00+00:00,28.575998,31.0,0.0,13.18308,92.0
Cairo,2026-05-21 15:00:00+00:00,28.126,32.0,0.0,13.246826,100.0
Cairo,2026-05-21 16:00:00+00:00,27.175999,34.0,0.0,12.538134,84.0
Cairo,2026-05-21 17:00:00+00:00,25.825998,38.0,0.0,11.609651,67.0
Cairo,2026-05-21 18:00:00+00:00,24.575998,42.0,0.0,10.365251,51.0
Cairo,2026-05-21 19:00:00+00:00,23.476,47.0,0.0,9.178235,43.0
Cairo,2026-05-21 20:00:00+00:00,22.425999,52.0,0.0,7.928178,35.0
Cairo,2026-05-21 21:00:00+00:00,21.526,57.0,0.0,6.87779,27.0
Cairo,2026-05-21 22:00:00+00:00,20.776,61.0,0.0,5.8603754,18.0
Cairo,2026-05-21 23:00:00+00:00,20.075998,65.0,0.0,4.802999,9.0
Cairo,2026-05-22 00:00:00+00:00,19.526,68.0,0.0,4.1046314,0.0
Cairo,2026-05-22 01:00:00+00:00,18.876,71.0,0.0,4.1046314,13.0
Cairo,2026-05-22 02:00:00+00:00,18.376,74.0,0.0,4.0249224,25.0
Cairo,2026-05-22 03:00:00+00:00,18.276,75.0,0.0,4.0249224,38.0
Cairo,2026-05-22 04:00:00+00:00,18.825998,73.0,0.0,3.671294,57.0
Cairo,2026-05-22 05:00:00+00:00,19.825998,68.0,0.0,3.4152596,77.0
Cairo,2026-05-22 06:00:00+00:00,21.226,62.0,0.0,2.9024127,96.0
Cairo,2026-05-22 07:00:00+00:00,23.226,53.0,0.0,2.5959969,64.0
Cairo,2026-05-22 08:00:00+00:00,25.626,42.0,0.0,3.8773184,32.0
Cairo,2026-05-22 09:00:00+00:00,27.575998,34.0,0.0,5.8603754,0.0
Cairo,2026-05-22 10:00:00+00:00,28.776,30.0,0.0,7.69592,2.0
Cairo,2026-05-22 11:00:00+00:00,29.526,28.0,0.0,9.605998,4.0
Cairo,2026-05-22 12:00:00+00:00,29.976,26.0,0.0,10.739833,6.0
Cairo,2026-05-22 13:00:00+00:00,30.126,24.0,0.0,10.390226,4.0
Cairo,2026-05-22 14:00:00+00:00,29.976,23.0,0.0,9.605998,2.0
Cairo,2026-05-22 15:00:00+00:00,29.526,23.0,0.0,8.209263,0.0
Cairo,2026-05-22 16:00:00+00:00,28.4625,25.5,0.0,7.213889,6.25
Cairo,2026-05-22 17:00:00+00:00,26.874,30.5,0.0,6.4147143,16.5
Cairo,2026-05-22 18:00:00+00:00,25.4605,34.0,0.0,7.062865,31.5
Cairo,2026-05-22 19:00:00+00:00,23.722,46.0,0.0,2.52,75.0
Cairo,2026-05-22 20:00:00+00:00,22.572,54.0,0.0,6.618519,50.0
Cairo,2026-05-22 21:00:00+00:00,21.622002,60.0,0.0,9.504272,25.0
Cairo,2026-05-22 22:00:00+00:00,20.922,62.0,0.0,8.435069,34.0
Cairo,2026-05-22 23:00:00+00:00,20.372002,63.0,0.0,5.3999996,44.0
Cairo,2026-05-23 00:00:00+00:00,19.872002,64.0,0.0,3.671294,53.0
Cairo,2026-05-23 01:00:00+00:00,19.172,67.0,0.0,3.671294,55.0
Cairo,2026-05-23 02:00:00+00:00,18.522001,71.0,0.0,3.8773184,56.0
Cairo,2026-05-23 03:00:00+00:00,18.572,72.0,0.0,4.198285,58.0
Cairo,2026-05-23 04:00:00+00:00,19.772001,67.0,0.0,4.3349743,52.0
Cairo,2026-05-23 05:00:00+00:00,21.672,60.0,0.0,4.3349743,47.0
Cairo,2026-05-23 06:00:00+00:00,23.722,52.0,0.0,3.5455887,41.0
Cairo,2026-05-23 07:00:00+00:00,26.022001,44.0,0.0,3.219938,45.0
Cairo,2026-05-23 08:00:00+00:00,28.522001,36.0,0.0,5.815978,50.0
Cairo,2026-05-23 09:00:00+00:00,30.472,30.0,0.0,8.311245,54.0
Cairo,2026-05-23 10:00:00+00:00,31.572,26.0,0.0,9.885262,55.0
Cairo,2026-05-23 11:00:00+00:00,32.122,24.0,0.0,11.885453,56.0
Cairo,2026-05-23 12:00:00+00:00,32.322002,23.0,0.0,13.441071,57.0
Cairo,2026-05-23 13:00:00+00:00,32.172,23.0,0.0,14.081478,58.0
Cairo,2026-05-23 14:00:00+00:00,31.672,23.0,0.0,14.494192,58.0
Cairo,2026-05-23 15:00:00+00:00,30.722,26.0,0.0,15.379206,59.0
Cairo,2026-05-23 16:00:00+00:00,29.072,32.0,0.0,16.199999,50.0
Cairo,2026-05-23 17:00:00+00:00,26.972,40.0,0.0,18.1041,42.0
Cairo,2026-05-23 18:00:00+00:00,25.122002,48.0,0.0,19.523155,33.0
Cairo,2026-05-23 19:00:00+00:00,23.822,54.0,0.0,17.64,24.0
Cairo,2026-05-23 20:00:00+00:00,22.722,60.0,0.0,13.363711,16.0
Cairo,2026-05-23 21:00:00+00:00,21.772001,65.0,0.0,9.826088,7.0
Cairo,2026-05-23 22:00:00+00:00,20.822,70.0,0.0,7.9932976,5.0
Cairo,2026-05-23 23:00:00+00:00,19.972,74.0,0.0,7.208994,2.0
Cairo,2026-05-24 00:00:00+00:00,19.222,78.0,0.0,6.130579,0.0
Cairo,2026-05-24 01:00:00+00:00,18.322,83.0,0.0,5.1544156,0.0
Cairo,2026-05-24 02:00:00+00:00,17.572,88.0,0.0,4.829907,0.0
Cairo,2026-05-24 03:00:00+00:00,17.522001,89.0,0.0,4.1046314,0.0
Cairo,2026-05-24 04:00:00+00:00,18.622002,83.0,0.0,2.5959969,0.0
Cairo,2026-05-24 05:00:00+00:00,20.472,73.0,0.0,0.71999997,0.0
Cairo,2026-05-24 06:00:00+00:00,22.522001,62.0,0.0,0.71999997,0.0
Cairo,2026-05-24 07:00:00+00:00,24.822,51.0,0.0,3.563818,0.0
Cairo,2026-05-24 08:00:00+00:00,27.372002,40.0,0.0,7.928177,0.0
Cairo,2026-05-24 09:00:00+00:00,29.322,31.0,0.0,11.753876,0.0
Cairo,2026-05-24 10:00:00+00:00,30.372002,27.0,0.0,14.05845,4.0
Cairo,2026-05-24 11:00:00+00:00,30.872002,25.0,0.0,15.815435,7.0
Cairo,2026-05-24 12:00:00+00:00,31.072,24.0,0.0,16.323528,11.0
Cairo,2026-05-24 13:00:00+00:00,31.022001,24.0,0.0,15.856354,19.0
Cairo,2026-05-24 14:00:00+00:00,30.722,24.0,0.0,14.618837,26.0
Cairo,2026-05-24 15:00:00+00:00,30.022001,26.0,0.0,12.768586,34.0
Cairo,2026-05-24 16:00:00+00:00,28.872002,29.0,0.0,11.090103,23.0
Cairo,2026-05-24 17:00:00+00:00,27.372002,34.0,0.0,11.013882,11.0
Cairo,2026-05-24 18:00:00+00:00,25.972,39.0,0.0,11.212135,0.0
Cairo,2026-05-24 19:00:00+00:00,24.722,45.0,0.0,10.041354,0.0
Cairo,2026-05-24 20:00:00+00:00,23.572,53.0,0.0,7.754637,0.0
Alexandria,2026-05-17 21:00:00+00:00,22.2545,72.0,0.0,5.0911684,48.0
Alexandria,2026-05-17 22:00:00+00:00,22.0545,72.0,0.0,2.8116899,35.0
Alexandria,2026-05-17 23:00:00+00:00,21.4545,78.0,0.0,6.0347,32.0
Alexandria,2026-05-18 00:00:00+00:00,21.3545,81.0,0.0,8.669949,52.0
Alexandria,2026-05-18 01:00:00+00:00,21.3045,80.0,0.0,10.144082,50.0
Alexandria,2026-05-18 02:00:00+00:00,21.0045,80.0,0.0,12.904882,83.0
Alexandria,2026-05-18 03:00:00+00:00,20.7545,81.0,0.0,12.4811535,100.0
Alexandria,2026-05-18 04:00:00+00:00,20.8545,81.0,0.0,8.209263,100.0
Alexandria,2026-05-18 05:00:00+00:00,21.904501,73.0,0.0,2.4149535,84.0
Alexandria,2026-05-18 06:00:00+00:00,23.7545,61.0,0.0,2.7416782,100.0
Alexandria,2026-05-18 07:00:00+00:00,24.5045,59.0,0.0,12.7279215,66.0
Alexandria,2026-05-18 08:00:00+00:00,24.2545,63.0,0.0,11.4862,100.0
Alexandria,2026-05-18 09:00:00+00:00,24.5045,63.0,0.0,12.783802,91.0
Alexandria,2026-05-18 10:00:00+00:00,24.904501,62.0,0.0,11.384199,51.0
Alexandria,2026-05-18 11:00:00+00:00,25.9545,55.0,0.0,13.779114,34.0
Alexandria,2026-05-18 12:00:00+00:00,25.3045,57.0,0.0,15.807239,96.0
Alexandria,2026-05-18 13:00:00+00:00,24.8545,56.0,0.0,10.086427,100.0
Alexandria,2026-05-18 14:00:00+00:00,24.5545,61.0,0.0,10.239453,40.0
Alexandria,2026-05-18 15:00:00+00:00,23.3545,66.0,0.0,13.584932,100.0
Alexandria,2026-05-18 16:00:00+00:00,22.3545,69.0,0.0,10.137692,100.0
Alexandria,2026-05-18 17:00:00+00:00,21.5045,75.0,0.0,9.504273,100.0
Alexandria,2026-05-18 18:00:00+00:00,21.2045,78.0,0.0,7.0911775,99.0
Alexandria,2026-05-18 19:00:00+00:00,21.0545,79.0,0.0,11.113451,37.0
Alexandria,2026-05-18 20:00:00+00:00,20.654501,82.0,0.0,10.315115,35.0
Alexandria,2026-05-18 21:00:00+00:00,20.404501,84.0,0.0,7.2,59.0
Alexandria,2026-05-18 22:00:00+00:00,20.2045,84.0,0.0,6.696387,76.0
Alexandria,2026-05-18 23:00:00+00:00,20.0045,86.0,0.0,7.386582,51.0
Alexandria,2026-05-19 00:00:00+00:00,19.8045,89.0,0.0,7.928177,61.0
Alexandria,2026-05-19 01:00:00+00:00,19.6045,91.0,0.0,10.233123,74.0
Alexandria,2026-05-19 02:00:00+00:00,19.404501,89.0,0.0,9.290511,80.0
Alexandria,2026-05-19 03:00:00+00:00,19.404501,89.0,0.0,8.404285,77.0
Alexandria,2026-05-19 04:00:00+00:00,19.5545,86.0,0.0,8.404285,71.0
Alexandria,2026-05-19 05:00:00+00:00,20.0545,82.0,0.0,7.145796,74.0
Alexandria,2026-05-19 06:00:00+00:00,20.7045,79.0,0.0,9.178235,78.0
Alexandria,2026-05-19 07:00:00+00:00,21.5045,76.0,0.0,9.504272,71.0
Alexandria,2026-05-19 08:00:00+00:00,22.2045,72.0,0.0,10.44,66.0
Alexandria,2026-05-19 09:00:00+00:00,22.8045,69.0,0.0,14.618837,60.0
Alexandria,2026-05-19 10:00:00+00:00,22.8545,69.0,0.0,14.529915,57.0
Alexandria,2026-05-19 11:00:00+00:00,23.5545,63.0,0.0,13.324863,42.0
Alexandria,2026-05-19 12:00:00+00:00,23.154501,68.0,0.0,17.10284,63.0
Alexandria,2026-05-19 13:00:00+00:00,22.904501,67.0,0.0,15.986593,100.0
Alexandria,2026-05-19 14:00:00+00:00,22.154501,68.0,0.0,15.408671,100.0
Alexandria,2026-05-19 15:00:00+00:00,21.5545,73.0,0.0,13.830749,72.0
Alexandria,2026-05-19 16:00:00+00:00,20.7545,78.0,0.0,13.104198,81.0
Alexandria,2026-05-19 17:00:00+00:00,20.3545,83.0,0.0,5.95906,100.0
Alexandria,2026-05-19 18:00:00+00:00,20.154501,84.0,0.0,5.904439,100.0
Alexandria,2026-05-19 19:00:00+00:00,20.0545,85.0,0.0,6.6185193,100.0
Alexandria,2026-05-19 20:00:00+00:00,20.0545,83.0,0.0,4.510787,100.0
Alexandria,2026-05-19 21:00:00+00:00,20.1045,83.0,0.0,4.829907,99.0
Alexandria,2026-05-19 22:00:00+00:00,20.0045,83.0,0.0,3.396233,87.0
Alexandria,2026-05-19 23:00:00+00:00,20.1045,83.0,0.0,6.9527545,98.0
Alexandria,2026-05-20 00:00:00+00:00,20.5545,78.0,0.0,9.726665,94.0
Alexandria,2026-05-20 01:00:00+00:00,20.5545,81.0,0.0,18.161278,91.0
Alexandria,2026-05-20 02:00:00+00:00,20.0045,82.0,0.0,22.218153,94.0
Alexandria,2026-05-20 03:00:00+00:00,19.6045,77.0,0.0,20.456745,95.0
Alexandria,2026-05-20 04:00:00+00:00,19.7045,78.0,0.0,18.678415,94.0
Alexandria,2026-05-20 05:00:00+00:00,20.0545,67.0,0.0,19.483284,73.0
Alexandria,2026-05-20 06:00:00+00:00,20.8045,65.0,0.0,20.46941,72.0
Alexandria,2026-05-20 07:00:00+00:00,22.154501,58.0,0.0,23.828083,77.0
Alexandria,2026-05-20 08:00:00+00:00,22.4545,59.0,0.0,23.871555,56.0
Alexandria,2026-05-20 09:00:00+00:00,22.8045,56.0,0.0,23.83624,41.0
Alexandria,2026-05-20 10:00:00+00:00,22.9545,57.0,0.0,23.686249,44.0
Alexandria,2026-05-20 11:00:00+00:00,23.0545,57.0,0.0,24.640942,40.0
Alexandria,2026-05-20 12:00:00+00:00,23.1045,55.0,0.0,24.795612,41.0
Alexandria,2026-05-20 13:00:00+00:00,22.904501,56.0,0.0,25.284714,36.0
Alexandria,2026-05-20 14:00:00+00:00,22.654501,57.0,0.0,25.376808,38.0
Alexandria,2026-05-20 15:00:00+00:00,22.0045,58.0,0.0,24.696104,43.0
Alexandria,2026-05-20 16:00:00+00:00,21.154501,62.0,0.0,23.277834,72.0
Alexandria,2026-05-20 17:00:00+00:00,20.5045,68.0,0.0,20.87379,54.0
Alexandria,2026-05-20 18:00:00+00:00,20.2545,71.0,0.0,19.08,45.0
Alexandria,2026-05-20 19:00:00+00:00,20.0045,73.0,0.0,17.974781,55.0
Alexandria,2026-05-20 20:00:00+00:00,19.7545,74.0,0.0,17.287498,59.0
Alexandria,2026-05-20 21:00:00+00:00,19.7045,75.0,0.0,16.981165,60.0
Alexandria,2026-05-20 22:00:00+00:00,19.5545,76.0,0.0,16.434305,62.0
Alexandria,2026-05-20 23:00:00+00:00,19.5545,75.0,0.0,16.58346,63.0
Alexandria,2026-05-21 00:00:00+00:00,19.4545,75.0,0.0,15.844089,62.0
Alexandria,2026-05-21 01:00:00+00:00,19.3045,75.0,0.0,15.596767,62.0
Alexandria,2026-05-21 02:00:00+00:00,19.2045,76.0,0.0,15.141414,61.0
Alexandria,2026-05-21 03:00:00+00:00,19.3545,75.0,0.0,15.034041,61.0
Alexandria,2026-05-21 04:00:00+00:00,19.9545,72.0,0.0,15.725037,52.0
Alexandria,2026-05-21 05:00:00+00:00,20.8045,68.0,0.0,16.766108,42.0
Alexandria,2026-05-21 06:00:00+00:00,21.6045,65.0,0.0,17.555305,33.0
Alexandria,2026-05-21 07:00:00+00:00,22.2045,64.0,0.0,18.448023,39.0
Alexandria,2026-05-21 08:00:00+00:00,22.7045,64.0,0.0,19.011953,45.0
Alexandria,2026-05-21 09:00:00+00:00,23.1045,64.0,0.0,19.592731,51.0
Alexandria,2026-05-21 10:00:00+00:00,23.3545,63.0,0.0,19.721298,64.0
Alexandria,2026-05-21 11:00:00+00:00,23.404501,63.0,0.0,19.721298,77.0
Alexandria,2026-05-21 12:00:00+00:00,23.3045,63.0,0.0,19.386593,90.0
Alexandria,2026-05-21 13:00:00+00:00,22.8545,65.0,0.0,18.388212,79.0
Alexandria,2026-05-21 14:00:00+00:00,22.2545,69.0,0.0,16.904673,69.0
Alexandria,2026-05-21 15:00:00+00:00,21.6045,72.0,0.0,15.315873,58.0
Alexandria,2026-05-21 16:00:00+00:00,21.0045,76.0,0.0,13.18308,52.0
Alexandria,2026-05-21 17:00:00+00:00,20.404501,79.0,0.0,10.44,46.0
Alexandria,2026-05-21 18:00:00+00:00,19.9545,82.0,0.0,8.669949,40.0
Alexandria,2026-05-21 19:00:00+00:00,19.7045,84.0,0.0,7.8954163,47.0
Alexandria,2026-05-21 20:00:00+00:00,19.5545,84.0,0.0,7.729527,53.0
Alexandria,2026-05-21 21:00:00+00:00,19.4545,85.0,0.0,7.968939,60.0
Alexandria,2026-05-21 22:00:00+00:00,19.3045,86.0,0.0,7.968939,62.0
Alexandria,2026-05-21 23:00:00+00:00,19.154501,87.0,0.0,7.968939,63.0
Alexandria,2026-05-22 00:00:00+00:00,19.0545,87.0,0.0,7.628263,65.0
Alexandria,2026-05-22 01:00:00+00:00,18.904501,88.0,0.0,6.638072,58.0
Alexandria,2026-05-22 02:00:00+00:00,18.7545,88.0,0.0,5.4119864,50.0
Alexandria,2026-05-22 03:00:00+00:00,18.904501,86.0,0.0,5.4477882,43.0
Alexandria,2026-05-22 04:00:00+00:00,19.6045,80.0,0.0,6.924738,45.0
Alexandria,2026-05-22 05:00:00+00:00,20.6045,72.0,0.0,9.47012,47.0
Alexandria,2026-05-22 06:00:00+00:00,21.5545,66.0,0.0,11.570515,49.0
Alexandria,2026-05-22 07:00:00+00:00,22.3045,63.0,0.0,12.605142,44.0
Alexandria,2026-05-22 08:00:00+00:00,23.0045,61.0,0.0,13.849476,38.0
Alexandria,2026-05-22 09:00:00+00:00,23.5045,60.0,0.0,14.587776,33.0
Alexandria,2026-05-22 10:00:00+00:00,23.7545,60.0,0.0,15.175612,29.0
Alexandria,2026-05-22 11:00:00+00:00,23.8545,60.0,0.0,15.459054,26.0
Alexandria,2026-05-22 12:00:00+00:00,23.7045,61.0,0.0,15.575981,22.0
Alexandria,2026-05-22 13:00:00+00:00,23.3045,62.0,0.0,15.072783,16.0
Alexandria,2026-05-22 14:00:00+00:00,22.7045,63.0,0.0,14.003028,11.0
Alexandria,2026-05-22 15:00:00+00:00,22.0545,65.0,0.0,12.599998,5.0
Alexandria,2026-05-22 16:00:00+00:00,21.190374,70.5,0.0,10.243598,12.25
Alexandria,2026-05-22 17:00:00+00:00,20.55125,76.0,0.0,8.175591,20.5
Alexandria,2026-05-22 18:00:00+00:00,20.312126,78.25,0.0,7.2929964,29.25
Alexandria,2026-05-22 19:00:00+00:00,20.348,82.0,0.0,10.163227,32.0
Alexandria,2026-05-22 20:00:00+00:00,20.348,82.0,0.0,8.287822,46.0
Alexandria,2026-05-22 21:00:00+00:00,20.248,83.0,0.0,6.9153743,61.0
Alexandria,2026-05-22 22:00:00+00:00,20.098,85.0,0.0,6.0347,62.0
Alexandria,2026-05-22 23:00:00+00:00,19.898,87.0,0.0,5.4477882,62.0
Alexandria,2026-05-23 00:00:00+00:00,19.648,89.0,0.0,5.634891,63.0
Alexandria,2026-05-23 01:00:00+00:00,19.348,90.0,0.0,5.692099,75.0
Alexandria,2026-05-23 02:00:00+00:00,19.048,91.0,0.0,5.1165614,88.0
Alexandria,2026-05-23 03:00:00+00:00,18.898,90.0,0.0,4.6102495,100.0
Alexandria,2026-05-23 04:00:00+00:00,19.048,87.0,0.0,4.39436,86.0
Alexandria,2026-05-23 05:00:00+00:00,19.398,82.0,0.0,3.7064266,72.0
Alexandria,2026-05-23 06:00:00+00:00,19.848,77.0,0.0,2.1897945,58.0
Alexandria,2026-05-23 07:00:00+00:00,20.448,73.0,0.0,2.0991426,57.0
Alexandria,2026-05-23 08:00:00+00:00,21.098,70.0,0.0,6.638072,55.0
Alexandria,2026-05-23 09:00:00+00:00,21.598,68.0,0.0,10.739832,54.0
Alexandria,2026-05-23 10:00:00+00:00,21.798,69.0,0.0,13.755579,47.0
Alexandria,2026-05-23 11:00:00+00:00,21.898,72.0,0.0,16.279802,40.0
Alexandria,2026-05-23 12:00:00+00:00,21.848,74.0,0.0,17.906157,33.0
Alexandria,2026-05-23 13:00:00+00:00,21.748,75.0,0.0,17.727943,31.0
Alexandria,2026-05-23 14:00:00+00:00,21.548,75.0,0.0,16.1198,28.0
Alexandria,2026-05-23 15:00:00+00:00,21.348,75.0,0.0,14.654254,26.0
Alexandria,2026-05-23 16:00:00+00:00,21.098,77.0,0.0,13.854155,31.0
Alexandria,2026-05-23 17:00:00+00:00,20.798,79.0,0.0,13.441071,36.0
Alexandria,2026-05-23 18:00:00+00:00,20.548,80.0,0.0,13.1041975,41.0
Alexandria,2026-05-23 19:00:00+00:00,20.448,80.0,0.0,12.429127,44.0
Alexandria,2026-05-23 20:00:00+00:00,20.348,79.0,0.0,11.901798,48.0
Alexandria,2026-05-23 21:00:00+00:00,20.298,78.0,0.0,10.446206,51.0
Alexandria,2026-05-23 22:00:00+00:00,20.248,77.0,0.0,7.342588,50.0
Alexandria,2026-05-23 23:00:00+00:00,20.148,77.0,0.0,3.8268526,49.0
Alexandria,2026-05-24 00:00:00+00:00,19.948,78.0,0.0,2.968636,48.0
